,IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment,Network
521,470009.0,154905,Villanueva,Erick,01/22/1982,2019,15016299025283C,15016299025283C,Y1,03001A000,Earth Science,08/20/2018,200.0,1.0,Charter
522,13243.0,965272,Garrison,Slade,03/23/1968,2019,15016299025285C,15016299025285C,S1,08001A000,Physical Education,08/20/2018,202.0,1.0,Charter
523,636012.0,108321,David,Matthias,10/15/1973,2019,15016299025068C,15016299025068C,S1,14151A000,Medical/Clerical Assisting,08/20/2018,204.0,1.0,Options
524,805749.0,436436,Williamson,Kale,08/11/1963,2019,15016299025068C,15016299025068C,Y1,09051A000,Army Junior ROTC I,02/18/2018,200.0,1.0,Options
525,711192.0,417018,Chang,Shaun,01/18/1990,2019,15016299025263C,15016299025263C,S1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Charter
526,764752.0,459747,Castillo,Keenan,08/18/1977,2019,15016299025068C,15016299025068C,S1,02141A000,Particular Topics in Analytic Mathematics,08/20/2018,200.0,1.0,Options
527,373414.0,72047,Wright,Yadiel,05/28/1967,2019,15016299025058C,15016299025058C,Q1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
528,205770.0,121864,Hicks,Tyrese,04/04/1990,2019,15016299025071C,15016299025071C,S1,12151A000,Marketing Career Exploration,08/20/2018,200.0,1.0,Options
529,512489.0,858155,Haynes,Jaylen,04/28/1979,2019,15016299025072C,15016299025072C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
530,495553.0,965012,Spence,Adrien,09/16/1966,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
531,944889.0,924542,Prince,Harrison,02/28/1958,2019,15016299025068C,15016299025068C,S1,02101A000,Number Theory,08/20/2018,200.0,1.0,Options
532,628986.0,103274,Tate,Ramiro,09/04/1942,2019,15016299025057C,15016299025057C,S1,17148A000,Electricity/Electronics-Workplace Experience,08/20/2018,200.0,1.0,Options
533,778785.0,845931,Webb,Freddy,06/11/1954,2019,15016299025267C,15016299025267C,S1,21101A000,Drafting Careers Exploration,08/20/2018,200.0,1.0,Charter
534,971498.0,847843,Webster,Richard,03/26/1977,2019,15016299025059C,15016299025059C,S1,11151A000,Digital Media Technology,08/20/2018,200.0,1.0,Options
535,287126.0,59965,Melendez,Karter,07/26/1966,2019,15016299025268C,15016299025268C,S1,11051A000,Audio/Visual Production,08/20/2018,200.0,1.0,Charter
536,175134.0,960514,Moyer,Caleb,02/16/1990,2019,15016299025063C,15016299025063C,Y1,02101A000,Number Theory,08/20/2018,200.0,1.0,Options
537,673812.0,596441,Wong,Madden,05/22/1962,2019,15016299025057C,15016299025057C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
538,978299.0,151629,Kelly,Maxim,07/07/1948,2019,15016299025069C,15016299025069C,S1,04001A000,World Geography,08/17/2018,200.0,1.0,Options
539,334883.0,715707,Peterson,Bryce,03/16/1990,2019,15016299025068C,15016299025068C,S1,19101A000,Cosmetology-Licensing,08/20/2018,200.0,1.0,Options
540,199541.0,887336,Hayden,Dustin,03/04/1957,2019,15016299025055C,15016299025055C,S1,03049A000,Earth Science-Other,08/20/2018,200.0,1.0,Options
541,763351.0,786698,Clark,Myles,08/17/1976,2019,15016299025068C,15016299025068C,S1,14101A000,Dental Laboratory Technology,01/02/2018,200.0,1.0,Options
542,659129.0,892881,Harrison,Dean,12/13/1949,2019,15016299025057C,15016299025057C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
543,653659.0,582241,Phillips,Skylar,05/19/1960,2019,15016299025283C,15016299025283C,Q1,04001A000,World Geography,08/20/2018,204.0,1.0,Charter
544,286766.0,608143,Myers,Santos,06/17/1972,2019,15016299025260C,15016299025260C,S1,13001A000,Exploration of Manufacturing Occupations,08/20/2018,200.0,1.0,Charter
545,972677.0,879633,Costa,Joel,04/20/1968,2019,15016299025068C,15016299025068C,S1,09101A000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Options
546,677692.0,341970,Pollard,Roberto,04/22/1959,2019,15016299025068C,15016299025068C,S1,03151A000,Physics,09/14/2018,200.0,1.0,Options
547,803679.0,269875,Burgess,Gilbert,07/04/1990,2019,15016299025068C,15016299025068C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
548,218527.0,664968,Spence,Dakota,06/06/1972,2019,15016299025073C,15016299025073C,Q1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
549,761934.0,570565,Noble,Sean,04/07/1957,2019,15016299025270C,15016299025270C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
550,245495.0,686299,Holder,Bryan,01/25/1986,2019,15016299025059C,15016299025059C,Q1,03151A000,Physics,08/20/2018,202.0,1.0,Options
551,942590.0,967480,Prince,James,07/28/1965,2019,15016299025055C,15016299025055C,S1,21001A000,Pre-Engineering Technology,01/07/2018,200.0,1.0,Options
552,888070.0,285923,Beasley,Jimmy,05/23/1971,2019,15016299025285C,15016299025285C,S1,11101A000,Journalism,08/20/2018,200.0,1.0,Charter
553,616044.0,437070,Fuentes,Dillan,04/19/1958,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
554,981390.0,20806,Wang,Karter,04/19/1990,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
555,605088.0,709990,Benton,Maximo,12/10/1980,2019,15016299025109C,15016299025109C,S1,14151A000,Medical/Clerical Assisting,08/20/2018,200.0,1.0,Charter
556,888884.0,711460,Nelson,Reid,06/24/1973,2019,15016299025055C,15016299025055C,S1,08001A000,Physical Education,01/07/2018,200.0,1.0,Options
557,799375.0,204497,Mooney,Jonathon,06/11/1950,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),01/04/2018,200.0,1.0,Options
558,565726.0,101102,Underwood,Issac,04/04/1953,2019,15016299025068C,15016299025068C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
559,784382.0,297817,Duarte,Khalil,03/02/1968,2019,15016299025068C,15016299025068C,S1,04051A000,World History-Overview,08/20/2018,201.0,1.0,Options
560,345385.0,564551,Young,Tristen,12/25/1965,2019,15016299025261C,15016299025261C,S1,05151A000,Art Appreciation,08/06/2018,200.0,1.0,Charter
561,494143.0,13640,Oliver,Yusuf,04/07/1967,2019,15016299025068C,15016299025068C,Q1,15051A000,Criminal Justice,08/08/2018,200.0,1.0,Options
562,876488.0,702807,Newman,Arnav,09/22/1968,2019,15016299025086C,15016299025086C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Charter
563,136282.0,316798,Baxter,Marco,01/13/1966,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
564,566401.0,527260,Wilson,King,11/01/1965,2019,15016299025261C,15016299025261C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Charter
565,520395.0,985,Mendez,Teagan,08/04/1990,2019,15016299025058C,15016299025058C,S1,02131A000,IB Mathematical Studies,08/20/2018,200.0,1.0,Options
566,421447.0,622437,Hester,Ricky,10/23/1953,2019,15016299025066C,15016299025066C,S1,05001A000,Dance Technique,08/20/2018,200.0,1.0,Options
567,479593.0,327381,Leach,Keon,02/16/1965,2019,15016299025063C,15016299025063C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
568,180275.0,163805,Gallegos,Roger,02/12/1956,2019,15016299025068C,15016299025068C,Y1,18101A000,Animal Production/Science,08/20/2018,200.0,1.0,Options
569,461826.0,927696,Hester,Marvin,03/26/1971,2019,15016299025056C,15016299025056C,S1,02049A000,Foundation Math-Other,08/20/2018,200.0,1.0,Options
570,802454.0,126962,Maxwell,Lucas,06/17/1975,2019,15016299025285C,15016299025285C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,200.0,1.0,Charter
571,536158.0,646734,Salazar,Steve,04/05/1988,2019,15016299025066C,15016299025066C,S1,22051A000,Office Aide,08/20/2018,200.0,1.0,Options
572,631866.0,309857,Bird,Leonidas,06/15/1982,2019,15016299025063C,15016299025063C,S1,16101A000,Exploration of Lodging Careers,02/19/2018,200.0,1.0,Options
573,722662.0,878003,Gamble,Sean,07/22/1979,2019,15016299025061C,15016299025061C,S1,19101A000,Cosmetology-Licensing,09/12/2018,200.0,1.0,Options
574,62317.0,788186,Marks,Darius,11/03/1980,2019,15016299025261C,15016299025261C,S1,03101A000,Chemistry,02/20/2019,200.0,1.0,Charter
575,463655.0,491675,Stafford,Kieran,01/21/1966,2019,15016299025056C,15016299025056C,Y1,03051A000,Biology,08/20/2018,200.0,1.0,Options
576,874478.0,117018,Peters,Felipe,05/02/1962,2019,15016299025071C,15016299025071C,S1,02051A000,Pre-Algebra,08/20/2018,204.0,1.0,Options
577,974622.0,383054,Bailey,Luke,06/02/1969,2019,15016299025068C,15016299025068C,Q1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
578,276661.0,256085,Hoover,Ronan,10/28/1970,2019,15016299025057C,15016299025057C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
579,224774.0,889643,Stark,Fabian,10/11/1962,2019,15016299025260C,15016299025260C,S1,01001A000,English/Language Arts I (9th grade),09/09/2018,200.0,1.0,Charter
580,110090.0,313979,Bowen,Wade,03/20/1969,2019,15016299025283C,15016299025283C,Y1,09101A000,Naval Junior ROTC I,02/22/2018,200.0,1.0,Charter
581,763552.0,456603,Clements,Branden,01/18/1972,2019,15016299025054C,15016299025054C,S1,04001A000,World Geography,02/14/2018,200.0,1.0,Options
582,700551.0,573063,James,Dawson,06/13/1964,2019,15016299025068C,15016299025068C,S1,10151A000,Business Programming,09/24/2018,204.0,1.0,Options
583,267044.0,535016,Turner,Tanner,11/05/1990,2019,15016299025274C,15016299025274C,S1,03001A000,Earth Science,02/20/2018,200.0,1.0,Charter
584,96509.0,133320,Lynch,Jase,10/22/1953,2019,15016299025056C,15016299025056C,Q1,03001A000,Earth Science,01/11/2018,200.0,1.0,Options
585,224696.0,178397,Burke,Orion,06/04/1986,2019,15016299025262C,15016299025262C,Y1,03151A000,Physics,08/20/2018,200.0,1.0,Charter
586,959089.0,402879,Cochran,Raphael,03/18/1987,2019,15016299025069C,15016299025069C,S1,16101A000,Exploration of Lodging Careers,08/20/2018,200.0,1.0,Options
587,705348.0,979841,Roberts,Ryan,07/14/1961,2019,15016299025063C,15016299025063C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,201.0,1.0,Options
588,658369.0,667914,Meyers,Rodney,07/26/1950,2019,15016299025068C,15016299025068C,Y1,17001A000,Construction Careers Exploration,08/07/2018,200.0,1.0,Options
589,510088.0,747042,Jensen,Vicente,01/06/1951,2019,15016299025276C,15016299025276C,S1,11151A000,Digital Media Technology,08/27/2018,200.0,1.0,Charter
590,263096.0,484654,Harmon,Darnell,01/26/1964,2019,15016299025262C,15016299025262C,Y1,21051A000,Technological Literacy,08/20/2018,202.0,1.0,Charter
591,284943.0,789058,Maldonado,Zane,10/21/1972,2019,15016299025064C,15016299025064C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
592,790635.0,346325,Wilson,Yosef,02/24/1977,2019,15016299025068C,15016299025068C,Y1,03151A000,Physics,08/20/2018,200.0,1.0,Options
593,942756.0,765537,Rodriguez,Kyle,10/18/1966,2019,15016299025268C,15016299025268C,S1,22151A000,Career Exploration,01/17/2018,202.0,1.0,Charter
594,666866.0,729584,Williams,Ulises,06/19/1980,2019,15016299025068C,15016299025068C,Y1,15001A000,Exploration of Public Service Careers,08/20/2018,201.0,1.0,Options
595,369211.0,67169,Davis,Levi,06/07/1955,2019,15016299025068C,15016299025068C,S1,01051A000,English/Literature (freshmen and sophomores),09/23/2018,200.0,1.0,Options
596,788746.0,750464,Armstrong,Matias,02/20/1971,2019,15016299025085C,15016299025085C,S1,12051A000,Introductory Business,08/20/2018,200.0,1.0,Charter
597,344788.0,79627,Frye,Kash,04/07/1980,2019,15016299025260C,15016299025260C,S1,13101A000,Production Systems,08/20/2018,200.0,1.0,Charter
598,974326.0,105977,Chandler,Ramiro,11/02/1986,2019,15016299025109C,15016299025109C,S1,09101A000,Naval Junior ROTC I,01/10/2018,200.0,1.0,Charter
599,758664.0,455891,Burton,Roberto,08/02/1964,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,09/25/2018,200.0,1.0,Options
600,340469.0,977285,Burke,Aaden,02/07/1956,2019,15016299025059C,15016299025059C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
601,750556.0,49722,Stafford,Ivan,09/28/1959,2019,15016299025066C,15016299025066C,S1,12051A000,Introductory Business,08/20/2018,200.0,1.0,Options
602,551625.0,597293,Velasquez,Ayden,02/07/1990,2019,15016299025109C,15016299025109C,S1,07001A000,Religious Foundations,08/20/2018,200.0,1.0,Charter
603,165619.0,983268,Hobbs,Slade,10/01/1990,2019,15016299025072C,15016299025072C,S1,20101A000,Energy/Power,09/09/2018,200.0,1.0,Options
604,93465.0,602667,Abbott,Jaron,11/10/1966,2019,15016299025260C,15016299025260C,Y1,03101A000,Chemistry,08/20/2018,200.0,1.0,Charter
605,139294.0,461492,Townsend,Ricky,03/23/1966,2019,15016299025274C,15016299025274C,S1,10151A000,Business Programming,08/20/2018,200.0,1.0,Charter
606,15383.0,318053,Hanson,Rhys,07/17/1948,2019,15016299025068C,15016299025068C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
607,758597.0,177983,Becker,Barrett,02/19/1990,2019,15016299025066C,15016299025066C,S1,12101A000,Banking and Finance,08/20/2018,200.0,1.0,Options
608,332356.0,19820,Park,Ignacio,08/09/1970,2019,15016299025055C,15016299025055C,S1,01101A000,English/Composition (freshmen and sophomores),08/20/2018,200.0,1.0,Options
609,521575.0,238908,Ho,Memphis,03/27/1971,2019,15016299025267C,15016299025267C,S1,01151A000,Public Speaking,09/20/2018,200.0,1.0,Charter
610,371905.0,93858,Quinn,Roland,02/17/1983,2019,15016299025068C,15016299025068C,S1,02101A000,Number Theory,02/25/2018,204.0,1.0,Options
611,48258.0,426204,Huynh,Isaias,05/19/1990,2019,15016299025261C,15016299025261C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Charter
612,571011.0,712203,Patterson,Yael,01/04/1937,2019,15016299025068C,15016299025068C,S1,02151A000,General Applied Math,08/20/2018,202.0,1.0,Options
613,334808.0,293698,Bright,Jovanni,10/02/1953,2019,15016299025060C,15016299025060C,S1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Options
614,824683.0,61824,Perkins,Devan,04/19/1945,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,09/02/2018,200.0,1.0,Options
615,938878.0,903026,Small,Barrett,05/05/1965,2019,15016299025086C,15016299025086C,S1,01051A000,English/Literature (freshmen and sophomores),08/03/2018,200.0,1.0,Charter
616,682861.0,585886,Lawson,Edward,11/03/1980,2019,15016299025071C,15016299025071C,S1,15101A000,Public Safety,08/20/2018,202.0,1.0,Options
617,148126.0,883953,Mcdowell,Davis,06/25/1972,2019,15016299025059C,15016299025059C,S1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Options
618,670431.0,551411,Macias,Yael,04/19/1990,2019,15016299025068C,15016299025068C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
619,564329.0,544669,Stafford,Myles,11/23/1982,2019,15016299025068C,15016299025068C,S1,14001A000,Exploration of Health Care Occupations,08/20/2018,200.0,1.0,Options
620,557184.0,50734,Hamilton,Kaeden,01/15/1982,2019,15016299025069C,15016299025069C,Y1,10001A000,Introduction to Computers,08/20/2018,200.0,1.0,Options
621,477083.0,984118,Roberson,Madden,05/19/1963,2019,15016299025068C,15016299025068C,S1,03001A000,Earth Science,09/23/2018,200.0,1.0,Options
622,985170.0,423765,Hardy,Fabian,07/02/1983,2019,15016299025270C,15016299025270C,S1,13101A000,Production Systems,02/24/2018,200.0,1.0,Charter
623,297178.0,366071,Owen,Robert,07/16/1960,2019,15016299025086C,15016299025086C,Y1,02101A000,Number Theory,08/20/2018,200.0,1.0,Charter
624,138786.0,671645,Willis,Sheldon,03/21/1961,2019,15016299025065C,15016299025065C,S1,05001A000,Dance Technique,08/20/2018,200.0,1.0,Options
625,808820.0,934829,Barron,Neil,01/01/1965,2019,15016299025063C,15016299025063C,S1,03001A000,Earth Science,01/11/2018,200.0,1.0,Options
626,839077.0,234803,Solis,Moshe,11/17/1990,2019,15016299025267C,15016299025267C,Q1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Charter
627,475656.0,565194,Daniels,Raymond,02/05/1932,2019,15016299025072C,15016299025072C,Q1,04051A000,World History-Overview,01/23/2018,200.0,1.0,Options
628,47604.0,404642,Curry,Grady,08/11/1978,2019,15016299025065C,15016299025065C,Q1,01151A000,Public Speaking,08/20/2018,202.0,1.0,Options
629,128749.0,393691,Mayer,Yusuf,03/22/1986,2019,15016299025068C,15016299025068C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Options
630,603035.0,242167,Campbell,Devyn,07/26/1975,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
631,662650.0,593600,Baxter,Raphael,10/27/1969,2019,15016299025059C,15016299025059C,Y1,01151A000,Public Speaking,08/23/2018,200.0,1.0,Options
632,501110.0,22242,Benjamin,Drake,12/24/1960,2019,15016299025274C,15016299025274C,S1,22151A000,Career Exploration,01/08/2018,203.0,1.0,Charter
633,266225.0,538334,Gross,Fisher,07/22/1937,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,01/22/2018,200.0,1.0,Options
634,393222.0,949091,Velazquez,Melvin,03/17/1966,2019,15016299025086C,15016299025086C,Y1,01001A000,English/Language Arts I (9th grade),09/11/2018,200.0,1.0,Charter
635,460993.0,573718,Hanna,Grady,06/10/1989,2019,15016299025061C,15016299025061C,S1,04001A000,World Geography,01/21/2018,200.0,1.0,Options
636,943793.0,262241,Berg,Dominick,09/02/1965,2019,15016299025068C,15016299025068C,S1,05151A000,Art Appreciation,08/20/2018,200.0,1.0,Options
637,504436.0,147065,Huber,Max,01/13/1967,2019,15016299025057C,15016299025057C,S1,02101A000,Number Theory,02/14/2018,200.0,1.0,Options
638,474248.0,703550,Lopez,Daniel,01/19/1964,2019,15016299025054C,15016299025054C,Q1,01101A000,English/Composition (freshmen and sophomores),09/02/2018,200.0,1.0,Options
639,448012.0,865335,Stanton,Rylan,06/24/1975,2019,15016299025276C,15016299025276C,S1,20101A000,Energy/Power,08/20/2017,200.0,1.0,Charter
640,541394.0,858528,Zuniga,Bruno,01/15/1990,2019,15016299025264C,15016299025264C,Y1,09101A000,Naval Junior ROTC I,08/20/2018,200.0,1.0,Charter
641,219016.0,940609,Hansen,Rishi,04/20/1981,2019,15016299025057C,15016299025057C,S1,14151A000,Medical/Clerical Assisting,08/20/2018,200.0,1.0,Options
642,917421.0,197829,Dickerson,Dawson,09/19/1987,2019,15016299025068C,15016299025068C,Q1,02141A000,Particular Topics in Analytic Mathematics,02/05/2018,200.0,1.0,Options
643,671777.0,764801,Mcmahon,Antoine,10/03/1990,2019,15016299025274C,15016299025274C,Q1,20101A000,Energy/Power,08/23/2018,200.0,1.0,Charter
644,845003.0,816950,Meyers,Dorian,05/24/1990,2019,15016299025068C,15016299025068C,S1,22001A000,Standardized Test Preparation,08/20/2018,200.0,1.0,Options
645,423185.0,484073,Bryant,Chaz,08/25/1970,2019,15016299025086C,15016299025086C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Charter
646,241815.0,301158,Chang,Asa,06/27/1949,2019,15016299025062C,15016299025062C,Q1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Options
647,329268.0,519340,Nguyen,Rafael,04/26/1932,2019,15016299025068C,15016299025068C,S1,05001A000,Dance Technique,08/20/2018,200.0,1.0,Options
648,872083.0,645124,Hansen,Chad,12/10/1969,2019,15016299025065C,15016299025065C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
649,112912.0,190888,Sims,Timothy,05/14/1978,2019,15016299025060C,15016299025060C,S1,22151A000,Career Exploration,08/20/2018,200.0,1.0,Options
650,577022.0,408493,Navarro,Callum,07/05/1984,2019,15016299025068C,15016299025068C,S1,16151A000,Introduction to Travel and Tourism,08/20/2018,200.0,1.0,Options
651,542822.0,694295,Gardner,Keenan,01/23/1973,2019,15016299025064C,15016299025064C,S1,04101A000,U.S. History-Comprehensive,08/20/2018,200.0,1.0,Options
652,375113.0,800575,Bradley,Elliot,01/09/1990,2019,15016299025109C,15016299025109C,S1,02151A000,General Applied Math,01/27/2018,200.0,1.0,Charter
653,796523.0,500032,Chandler,Trevor,10/06/1976,2019,15016299025059C,15016299025059C,S1,02141A000,Particular Topics in Analytic Mathematics,08/20/2018,200.0,1.0,Options
654,273575.0,225399,Park,Anthony,10/20/1980,2019,15016299025049C,15016299025049C,Q1,11051A000,Audio/Visual Production,08/20/2018,200.0,1.0,Charter
655,399061.0,265268,Hardy,Rhys,01/26/1976,2019,15016299025263C,15016299025263C,S1,22101A000,Leadership,08/20/2018,200.0,1.0,Charter
656,296930.0,946844,Jordan,Fabian,12/16/1954,2019,15016299025268C,15016299025268C,Y1,18101A000,Animal Production/Science,08/20/2018,200.0,1.0,Charter
657,614908.0,536368,Rivers,Levi,12/22/1956,2019,15016299025068C,15016299025068C,Y1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
658,5565.0,777155,Key,Anton,11/01/1958,2019,15016299025062C,15016299025062C,Y1,09151A000,Air Force Junior ROTC I,08/20/2018,200.0,1.0,Options
659,502969.0,680455,Garrett,Joseph,03/14/1987,2019,15016299025072C,15016299025072C,S1,19001A000,Human Services Career Exploration,08/20/2018,200.0,1.0,Options
660,209739.0,519725,Little,Joe,01/05/1985,2019,15016299025276C,15016299025276C,S1,12001Å000,Business/Office Career Exploration,08/20/2018,200.0,1.0,Charter
661,183949.0,312490,Cisneros,Steven,06/18/1980,2019,15016299025066C,15016299025066C,S1,01051A000,English/Literature (freshmen and sophomores),08/20/2018,202.0,1.0,Options
662,380431.0,65195,Barron,Jesus,05/19/1970,2019,15016299025276C,15016299025276C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Charter
663,43519.0,388298,Kelley,Brett,03/25/1990,2019,15016299025283C,15016299025283C,Q1,01001A000,English/Language Arts I (9th grade),02/13/2018,200.0,1.0,Charter
664,26107.0,587899,Lynn,Luka,05/08/1990,2019,15016299025261C,15016299025261C,S1,22101A000,Leadership,08/20/2018,200.0,1.0,Charter
665,812599.0,654438,Shepherd,Konner,03/03/1967,2019,15016299025283C,15016299025283C,S1,20151A000,Distribution-Comprehensive,08/20/2018,200.0,1.0,Charter
666,852274.0,535144,Turner,Jairo,12/11/1969,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
667,167220.0,302252,Meyers,Tristian,04/07/1990,2019,15016299025056C,15016299025056C,S1,02051A000,Pre-Algebra,09/28/2018,200.0,1.0,Options
668,306309.0,430166,Stevens,Keyon,08/18/1975,2019,15016299025064C,15016299025064C,S1,01151A000,Public Speaking,08/01/2018,200.0,1.0,Options
669,307038.0,562452,Marquez,Kayden,10/06/1955,2019,15016299025070C,15016299025070C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
670,846100.0,579844,Mckee,Tristin,05/18/1974,2019,15016299025073C,15016299025073C,S1,13101A000,Production Systems,08/20/2018,201.0,1.0,Options
671,253705.0,361844,Carey,Gideon,08/10/1962,2019,15016299025068C,15016299025068C,S1,14151A000,Medical/Clerical Assisting,08/20/2018,200.0,1.0,Options
672,128792.0,438196,Strickland,Yusuf,05/10/1975,2019,15016299025063C,15016299025063C,S1,03151A000,Physics,08/20/2018,200.0,1.0,Options
673,136155.0,745205,Holt,Braiden,10/03/1980,2019,15016299025276C,15016299025276C,Y1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Charter
674,863641.0,251827,Maldonado,Yandel,06/20/1984,2019,15016299025263C,15016299025263C,S1,02101A000,Number Theory,08/20/2018,200.0,1.0,Charter
675,157797.0,992293,Hansen,Justice,01/05/1954,2019,15016299025071C,15016299025071C,S1,19151A000,Teaching Profession,08/20/2018,202.0,1.0,Options
676,483697.0,188065,Bell,Drake,01/13/1990,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,08/20/2018,204.0,1.0,Options
677,834914.0,652679,Jensen,Marlon,01/19/1952,2019,15016299025274C,15016299025274C,S1,03051A000,Biology,08/20/2018,201.0,1.0,Charter
678,603871.0,910744,Pruitt,Robert,12/17/1972,2019,15016299025068C,15016299025068C,S1,04051A000,World History-Overview,08/20/2018,204.0,1.0,Options
679,697158.0,536981,Simmons,Aiden,06/03/1981,2019,15016299025063C,15016299025063C,S1,04001A000,World Geography,08/20/2018,200.0,1.0,Options
680,511929.0,87178,Costa,Adonis,03/21/1990,2019,15016299025068C,15016299025068C,S1,18149A000,Animal Systems-Other,08/20/2018,200.0,1.0,Options
681,464839.0,287370,Kelley,Silas,03/22/1974,2019,15016299025068C,15016299025068C,S1,02051A000,Pre-Algebra,08/20/2018,200.0,1.0,Options
682,227907.0,55928,Benton,Jeffrey,07/08/1980,2019,15016299025267C,15016299025267C,S1,05001A000,Dance Technique,01/24/2018,200.0,1.0,Charter
683,969942.0,955766,Velazquez,Tomas,08/26/1973,2019,15016299025068C,15016299025068C,S1,03101A000,Chemistry,08/20/2018,200.0,1.0,Options
684,694738.0,273641,Sloan,Daniel,03/02/1990,2019,15016299025068C,15016299025068C,S1,01151A000,Public Speaking,08/20/2018,200.0,1.0,Options
685,4608.0,822380,Soto,Yusuf,08/23/1967,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Options
686,821902.0,401768,Schneider,Terrence,12/07/1967,2019,15016299025260C,15016299025260C,S1,03001A000,Earth Science,08/20/2018,200.0,1.0,Charter
687,203975.0,827275,Nelson,Ahmad,05/16/1977,2019,15016299025069C,15016299025069C,S1,02001A000,Informal Mathematics,08/20/2018,200.0,1.0,Options
688,261757.0,116420,Sherman,Zachariah,04/01/1979,2019,15016299025267C,15016299025267C,S1,03051A000,Biology,08/20/2018,200.0,1.0,Charter
689,997991.0,934011,Calderon,Derick,11/04/1968,2019,15016299025263C,15016299025263C,Y1,22001A000,Standardized Test Preparation,08/20/2018,200.0,1.0,Charter
690,994372.0,157314,Compton,Milo,10/06/1975,2019,15016299025276C,15016299025276C,S1,04151A000,U.S. Government-Comprehensive,08/20/2018,200.0,1.0,Charter
691,744944.0,724920,Brewer,Kadyn,08/19/1963,2019,15016299025068C,15016299025068C,S1,12151A000,Marketing Career Exploration,08/20/2018,200.0,1.0,Options
692,971498.0,847843,Webster,Richard,03/26/1977,2019,15016299025059C,15016299025059C,S1,11151A000,Digital Media Technology,08/20/2018,200.0,1.0,Options
693,394693.0,628684,Montoya,Jairo,10/21/1970,2019,15016299025055C,15016299025055C,S1,08151A000,Drivers’ Education-Classroom Only,02/11/2018,200.0,1.0,Options
694,942712.0,962858,Dickson,Jaxson,02/12/1965,2019,15016299025086C,15016299025086C,S1,19101A000,Cosmetology-Licensing,08/20/2018,200.0,1.0,Charter
695,335700.0,288118,Klein,Khalil,10/14/1940,2019,15016299025086C,15016299025086C,S1,04051A000,World History-Overview,02/27/2018,200.0,1.0,Charter
696,132696.0,765958,Lester,Collin,01/19/1988,2019,15016299025068C,15016299025068C,S1,03051A000,Biology,01/22/2018,200.0,1.0,Options
